code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
223255,函南町,かんなみちょう,"かん,なみ,ちょう",,Kannami Cho,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.08333333,138.9333333
223417,清水町,しみずちょう,"し,みず,ちょう",,Shimizu Cho,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.08333333,138.9
223425,長泉町,ながいずみちょう,"なが,いずみ,ちょう",,Nagaizumi Cho,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.13333333,138.8833333
223441,小山町,おやまちょう,"お,やま,ちょう",,Oyama Cho,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.35,138.9833333
224243,吉田町,よしだちょう,"よし,だ,ちょう",,Yoshida Cho,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.76666667,138.25
224294,川根本町,かわねほんちょう,"かわ,ね,ほん,ちょう",,Kawanehon Cho,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.03333333,138.0666667
224618,森町,もりまち,"もり,まち",,Mori Machi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.83333333,137.9166667
231002,名古屋市,なごやし,"な,ご,や,し",,Nagoya Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.16666667,136.9
232017,豊橋市,とよはしし,"とよ,はし,し",,Toyohashi Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.76666667,137.3833333
232025,岡崎市,おかざきし,"おか,ざき,し",,Okazaki Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.95,137.1666667
232033,一宮市,いちのみやし,"いちの,みや,し",,Ichinomiya Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.3,136.8
232041,瀬戸市,せとし,"せ,と,し",,Seto Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.21666667,137.0833333
232050,半田市,はんだし,"はん,だ,し",,Handa Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,136.9333333
232068,春日井市,かすがいし,"かす,が,い,し",,Kasugai Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.23333333,136.9666667
232076,豊川市,とよかわし,"とよ,かわ,し",,Toyokawa Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.81666667,137.3666667
232084,津島市,つしまし,"つ,しま,し",,Tsushima Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.16666667,136.7333333
232092,碧南市,へきなんし,"へき,なん,し",,Hekinan Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,136.9833333
232106,刈谷市,かりやし,"かり,や,し",,Kariya Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.98333333,137
232114,豊田市,とよたし,"とよ,た,し",,Toyota Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.15
232122,安城市,あんじょうし,"あん,じょう,し",,Anjo Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.95,137.0666667
232131,西尾市,にしおし,"にし,お,し",,Nishio Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.85,137.05
232149,蒲郡市,がまごおりし,"がま,ごおり,し",,Gamagori Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.81666667,137.2166667
232157,犬山市,いぬやまし,"いぬ,やま,し",,Inuyama Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.36666667,136.9333333
232165,常滑市,とこなめし,"とこ,なめ,し",,Tokoname Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,136.8166667
232173,江南市,こうなんし,"こう,なん,し",,Konan Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.31666667,136.8666667
232190,小牧市,こまきし,"こ,まき,し",,Komaki Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.28333333,136.9
232203,稲沢市,いなざわし,"いな,ざわ,し",,Inazawa Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.23333333,136.7666667
232211,新城市,しんしろし,"しん,しろ,し",,Shinshiro Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,137.4833333
232220,東海市,とうかいし,"とう,かい,し",,Tokai Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.01666667,136.9
232238,大府市,おおぶし,"おお,ぶ,し",,Obu Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35,136.95
232246,知多市,ちたし,"ち,た,し",,Chita Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.98333333,136.85
232254,知立市,ちりゅうし,"ち,りゅう,し",,Chiryu Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35,137.05
232262,尾張旭市,おわりあさひし,"お,わり,あさひ,し",,Owariasahi Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.2,137.0333333
232271,高浜市,たかはまし,"たか,はま,し",,Takahama Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.91666667,136.9833333
232289,岩倉市,いわくらし,"いわ,くら,し",,Iwakura Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.26666667,136.8666667
232297,豊明市,とよあけし,"とよ,あけ,し",,Toyoake Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.05,137
232301,日進市,にっしんし,"にっ,しん,し",,Nisshin Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.11666667,137.0333333
232319,田原市,たはらし,"た,はら,し",,Tahara Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.66666667,137.25
232327,愛西市,あいさいし,"あい,さい,し",,Aisai Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.15,136.7166667
232335,清須市,きよすし,"きよ,す,し",,Kiyosu Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.18333333,136.85
232343,北名古屋市,きたなごやし,"きた,な,ご,や,し",,Kitanagoya Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.23333333,136.85
232351,弥富市,やとみし,"や,とみ,し",,Yatomi Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.1,136.7166667
232360,みよし市,みよしし,"みよし,し",,Miyoshi Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.0666667
232378,あま市,あまし,"あま,し",,Ama Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.2,136.7833333
232386,長久手市,ながくてし,"なが,く,て,し",,Nagakute Shi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.18333333,137.0333333
233021,東郷町,とうごうちょう,"とう,ごう,ちょう",,Togo Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.05
233421,豊山町,とよやまちょう,"とよ,やま,ちょう",,Toyoyama Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.25,136.9
233617,大口町,おおぐちちょう,"おお,ぐち,ちょう",,Oguchi Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.31666667,136.9
233625,扶桑町,ふそうちょう,"ふ,そう,ちょう",,Fuso Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.35,136.9
234249,大治町,おおはるちょう,"おお,はる,ちょう",,Oharu Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.16666667,136.8166667
234257,蟹江町,かにえちょう,"かに,え,ちょう",,Kanie Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.11666667,136.7833333
234273,飛島村,とびしまむら,"とび,しま,むら",,Tobishima Mura,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.06666667,136.7833333
234419,阿久比町,あぐいちょう,"あ,ぐ,い,ちょう",,Agui Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.91666667,136.9
234427,東浦町,ひがしうらちょう,"ひがし,うら,ちょう",,Higashiura Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.96666667,136.95
234451,南知多町,みなみちたちょう,"みなみ,ち,た,ちょう",,Minamichita Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.7,136.9166667
234460,美浜町,みはまちょう,"み,はま,ちょう",,Mihama Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.76666667,136.9
234478,武豊町,たけとよちょう,"たけ,とよ,ちょう",,Taketoyo Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.85,136.9
235016,幸田町,こうたちょう,"こう,た,ちょう",,Kota Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.85,137.15
235610,設楽町,したらちょう,"した,ら,ちょう",,Shitara Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.5666667
235628,東栄町,とうえいちょう,"とう,えい,ちょう",,Toei Cho,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.06666667,137.6833333
235636,豊根村,とよねむら,"とよ,ね,むら",,Toyone Mura,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.13333333,137.7166667
242012,津市,つし,"つ,し",,Tsu Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.71666667,136.5
242021,四日市市,よっかいちし,"よっ,か,いち,し",,Yokkaichi Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.95,136.6166667
242039,伊勢市,いせし,"い,せ,し",,Ise Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.48333333,136.7
242047,松阪市,まつさかし,"まつ,さか,し",,Matsusaka Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.56666667,136.5166667
242055,桑名市,くわなし,"くわ,な,し",,Kuwana Shi,三重県,みえけん,"み,え,けん",Mie Ken,35.05,136.6833333
242071,鈴鹿市,すずかし,"すず,か,し",,Suzuka Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.86666667,136.5833333
242080,名張市,なばりし,"な,ばり,し",,Nabari Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.61666667,136.1
242098,尾鷲市,おわせし,"お,わせ,し",,Owase Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.06666667,136.1833333
242101,亀山市,かめやまし,"かめ,やま,し",,Kameyama Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.85,136.45
242110,鳥羽市,とばし,"と,ば,し",,Toba Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.46666667,136.8333333
242128,熊野市,くまのし,"くま,の,し",,Kumano Shi,三重県,みえけん,"み,え,けん",Mie Ken,33.88333333,136.1
242144,いなべ市,いなべし,"いなべ,し",,Inabe Shi,三重県,みえけん,"み,え,けん",Mie Ken,35.1,136.55
242152,志摩市,しまし,"し,ま,し",,Shima Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.31666667,136.8166667
242161,伊賀市,いがし,"い,が,し",,Iga Shi,三重県,みえけん,"み,え,けん",Mie Ken,34.76666667,136.1166667
243035,木曽岬町,きそさきちょう,"き,そ,さき,ちょう",,Kisosaki Cho,三重県,みえけん,"み,え,けん",Mie Ken,35.06666667,136.7166667
243248,東員町,とういんちょう,"とう,いん,ちょう",,Toin Cho,三重県,みえけん,"み,え,けん",Mie Ken,35.06666667,136.5833333
243418,菰野町,こものちょう,"こも,の,ちょう",,Komono Cho,三重県,みえけん,"み,え,けん",Mie Ken,35,136.5
243434,朝日町,あさひちょう,"あさ,ひ,ちょう",,Asahi Cho,三重県,みえけん,"み,え,けん",Mie Ken,35.03333333,136.65
243442,川越町,かわごえちょう,"かわ,ごえ,ちょう",,Kawagoe Cho,三重県,みえけん,"み,え,けん",Mie Ken,35.01666667,136.6666667
244414,多気町,たきちょう,"た,き,ちょう",,Taki Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.48333333,136.5333333
244422,明和町,めいわちょう,"めい,わ,ちょう",,Meiwa Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.53333333,136.6166667
244431,大台町,おおだいちょう,"おお,だい,ちょう",,Odai Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.38333333,136.4
244619,玉城町,たまきちょう,"たま,き,ちょう",,Tamaki Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.48333333,136.6166667
244708,度会町,わたらいちょう,"わたらい,ちょう",Irregular reading: 度会 (わたらい) does not decompose to two separate kanji readings,Watarai Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.43333333,136.6166667
244716,大紀町,たいきちょう,"たい,き,ちょう",,Taiki Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.35,136.4
244724,南伊勢町,みなみいせちょう,"みなみ,い,せ,ちょう",,Minamiise Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.35,136.7
245437,紀北町,きほくちょう,"き,ほく,ちょう",,Kihoku Cho,三重県,みえけん,"み,え,けん",Mie Ken,34.1,136.2166667
245615,御浜町,みはまちょう,"み,はま,ちょう",,Mihama Cho,三重県,みえけん,"み,え,けん",Mie Ken,33.8,136.0333333
245623,紀宝町,きほうちょう,"き,ほう,ちょう",,Kiho Cho,三重県,みえけん,"み,え,けん",Mie Ken,33.73333333,136
252018,大津市,おおつし,"おお,つ,し",,Otsu Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.01666667,135.85
252026,彦根市,ひこねし,"ひこ,ね,し",,Hikone Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.26666667,136.25
252034,長浜市,ながはまし,"なが,はま,し",,Nagahama Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.36666667,136.2666667
252042,近江八幡市,おうみはちまんし,"おう,み,はち,まん,し",,Omihachiman Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.11666667,136.0833333
252069,草津市,くさつし,"くさ,つ,し",,Kusatsu Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35,135.95
252077,守山市,もりやまし,"もり,やま,し",,Moriyama Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.05,135.9833333
252085,栗東市,りっとうし,"りっ,とう,し",,Ritto Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.01666667,135.9833333
252093,甲賀市,こうかし,"こう,か,し",,Koka Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,34.95,136.1666667
252107,野洲市,やすし,"や,す,し",,Yasu Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.06666667,136.0166667
252115,湖南市,こなんし,"こ,なん,し",,Konan Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35,136.0833333
252123,高島市,たかしまし,"たか,しま,し",,Takashima Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.35,136.0333333
252131,東近江市,ひがしおうみし,"ひがし,おう,み,し",,Higashiomi Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.1,136.2
252140,米原市,まいばらし,"まい,ばら,し",,Maibara Shi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.3,136.2833333
253839,日野町,ひのちょう,"ひ,の,ちょう",,Hino Cho,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.01666667,136.2333333
253847,竜王町,りゅうおうちょう,"りゅう,おう,ちょう",,Ryuo Cho,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.05,136.1166667
254258,愛荘町,あいしょうちょう,"あい,しょう,ちょう",,Aisho Cho,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.16666667,136.2
254410,豊郷町,とよさとちょう,"とよ,さと,ちょう",,Toyosato Cho,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.2,136.2166667
254428,甲良町,こうらちょう,"こう,ら,ちょう",,Kora Cho,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.2,136.25
254436,多賀町,たがちょう,"た,が,ちょう",,Taga Cho,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.21666667,136.2833333
261009,京都市,きょうとし,"きょう,と,し",,Kyoto Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35,135.7666667
262013,福知山市,ふくちやまし,"ふく,ち,やま,し",,Fukuchiyama Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.28333333,135.1166667
262021,舞鶴市,まいづるし,"まい,づる,し",,Maizuru Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.46666667,135.3833333
262030,綾部市,あやべし,"あや,べ,し",,Ayabe Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.28333333,135.25
262048,宇治市,うじし,"う,じ,し",,Uji Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.88333333,135.7833333
262056,宮津市,みやづし,"みや,づ,し",,Miyazu Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.53333333,135.1833333
262064,亀岡市,かめおかし,"かめ,おか,し",,Kameoka Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35,135.5666667
262072,城陽市,じょうようし,"じょう,よう,し",,Joyo Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.85,135.7666667
262081,向日市,むこうし,"む,こう,し",,Muko Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.93333333,135.6833333
262099,長岡京市,ながおかきょうし,"なが,おか,きょう,し",,Nagaokakyo Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.91666667,135.6833333
262102,八幡市,やわたし,"や,わた,し",,Yawata Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.86666667,135.7
262111,京田辺市,きょうたなべし,"きょう,た,なべ,し",,Kyotanabe Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.8,135.7666667
262129,京丹後市,きょうたんごし,"きょう,たん,ご,し",,Kyotango Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.61666667,135.05
262137,南丹市,なんたんし,"なん,たん,し",,Nantan Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.1,135.4666667
262145,木津川市,きづがわし,"き,づ,がわ,し",,Kizugawa Shi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.73333333,135.8166667
263036,大山崎町,おおやまざきちょう,"おお,やま,ざき,ちょう",,Oyamazaki Cho,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.9,135.6833333
263222,久御山町,くみやまちょう,"く,み,やま,ちょう",,Kumiyama Cho,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.86666667,135.7166667
263435,井手町,いでちょう,"い,で,ちょう",,Ide Cho,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.78333333,135.8
